frame,agents,grid_points_total,grid_points_tracked,background_pixels,median_dx_from_start,median_dy_from_start,median_speed_from_start,video_path
149,3,25390,745,726004,-0.0196533203125,0.57440185546875,0.6361889839172363,generated_videos/surface_grid_4_youtube.mp4
150,3,25554,745,726048,-0.0181884765625,0.573699951171875,0.6360052824020386,generated_videos/surface_grid_4_youtube.mp4
151,3,25719,745,726124,-0.029327392578125,0.57354736328125,0.636520266532898,generated_videos/surface_grid_4_youtube.mp4
152,3,25885,745,726122,-0.00494384765625,0.57177734375,0.6333221197128296,generated_videos/surface_grid_4_youtube.mp4
153,4,26050,746,725158,-0.02289581298828125,0.5724029541015625,0.6358480453491211,generated_videos/surface_grid_4_youtube.mp4
154,4,26214,746,725196,-0.02234649658203125,0.574462890625,0.6348624229431152,generated_videos/surface_grid_4_youtube.mp4
155,4,26377,746,724806,-0.0290679931640625,0.574371337890625,0.6359930038452148,generated_videos/surface_grid_4_youtube.mp4
156,3,26541,747,726000,-0.03089141845703125,0.57769775390625,0.638242781162262,generated_videos/surface_grid_4_youtube.mp4
157,3,26705,747,726506,-0.0203857421875,0.560760498046875,0.6202766299247742,generated_videos/surface_grid_4_youtube.mp4
158,3,26870,747,726492,-0.02947998046875,0.5600128173828125,0.6235889792442322,generated_videos/surface_grid_4_youtube.mp4
159,3,27033,747,726114,-0.0240478515625,0.56072998046875,0.6236347556114197,generated_videos/surface_grid_4_youtube.mp4
160,3,27198,747,726004,-0.0045166015625,0.55084228515625,0.6115309596061707,generated_videos/surface_grid_4_youtube.mp4
161,3,27361,747,726128,-0.01332855224609375,0.556671142578125,0.6258329749107361,generated_videos/surface_grid_4_youtube.mp4
162,3,27525,748,726034,-0.00799560546875,0.5560302734375,0.6210641264915466,generated_videos/surface_grid_4_youtube.mp4
163,4,27691,748,725254,-0.01898193359375,0.5601654052734375,0.628436803817749,generated_videos/surface_grid_4_youtube.mp4
164,4,27855,748,724734,-0.0185546875,0.5670623779296875,0.6342607736587524,generated_videos/surface_grid_4_youtube.mp4
165,5,28019,748,724008,-0.0011687278747558594,0.5757827758789062,0.6390700340270996,generated_videos/surface_grid_4_youtube.mp4
166,5,28186,749,724458,0.0,0.582366943359375,0.640257716178894,generated_videos/surface_grid_4_youtube.mp4
167,5,28349,749,724384,-0.00213623046875,0.5842132568359375,0.6426913142204285,generated_videos/surface_grid_4_youtube.mp4
168,5,28513,750,723840,0.0,0.589324951171875,0.6459512114524841,generated_videos/surface_grid_4_youtube.mp4
169,4,28678,751,725040,0.0,0.5938873291015625,0.6525404453277588,generated_videos/surface_grid_4_youtube.mp4
170,5,28845,750,724672,0.0,0.5973434448242188,0.6514761447906494,generated_videos/surface_grid_4_youtube.mp4
171,5,29013,751,724664,0.0,0.6001129150390625,0.6559581160545349,generated_videos/surface_grid_4_youtube.mp4
172,5,29179,751,724638,0.0,0.599212646484375,0.65673828125,generated_videos/surface_grid_4_youtube.mp4
173,5,29343,751,724680,0.0,0.6015625,0.6549824476242065,generated_videos/surface_grid_4_youtube.mp4
174,5,29509,751,724516,0.0,0.599395751953125,0.653003454208374,generated_videos/surface_grid_4_youtube.mp4
175,5,29672,751,724186,0.0,0.59942626953125,0.6542341709136963,generated_videos/surface_grid_4_youtube.mp4
176,5,29835,751,724160,0.0,0.5986328125,0.6539275050163269,generated_videos/surface_grid_4_youtube.mp4
177,5,29998,751,724182,0.0,0.594024658203125,0.6480878591537476,generated_videos/surface_grid_4_youtube.mp4
178,5,30159,751,724236,0.0,0.5909423828125,0.6441534161567688,generated_videos/surface_grid_4_youtube.mp4
179,5,30320,751,724174,0.0,0.58782958984375,0.6417231559753418,generated_videos/surface_grid_4_youtube.mp4
180,5,30482,751,724310,0.0,0.584503173828125,0.6397984623908997,generated_videos/surface_grid_4_youtube.mp4
181,5,30643,751,724354,0.0,0.583648681640625,0.6421208381652832,generated_videos/surface_grid_4_youtube.mp4
182,5,30804,750,724478,0.0,0.58782958984375,0.6397358775138855,generated_videos/surface_grid_4_youtube.mp4
183,5,30966,752,724584,0.0,0.583648681640625,0.6391564607620239,generated_videos/surface_grid_4_youtube.mp4
184,4,31127,752,725134,0.0,0.581451416015625,0.6418569087982178,generated_videos/surface_grid_4_youtube.mp4
185,4,31289,753,725076,0.0,0.58251953125,0.637864351272583,generated_videos/surface_grid_4_youtube.mp4
186,4,31448,753,725256,0.0,0.58367919921875,0.6373670101165771,generated_videos/surface_grid_4_youtube.mp4
187,4,31608,753,725078,0.0,0.583343505859375,0.6391400694847107,generated_videos/surface_grid_4_youtube.mp4
188,4,31769,753,725162,0.0,0.58392333984375,0.6359559893608093,generated_videos/surface_grid_4_youtube.mp4
189,4,31931,753,725122,0.0,0.580810546875,0.6334441304206848,generated_videos/surface_grid_4_youtube.mp4
190,4,32090,753,725114,0.0,0.58355712890625,0.6348711848258972,generated_videos/surface_grid_4_youtube.mp4
191,4,32249,753,725082,0.0,0.5826988220214844,0.6332135200500488,generated_videos/surface_grid_4_youtube.mp4
192,4,32407,753,725258,0.0,0.58441162109375,0.6321210265159607,generated_videos/surface_grid_4_youtube.mp4
193,4,32565,753,725296,0.0,0.5797119140625,0.6307355165481567,generated_videos/surface_grid_4_youtube.mp4
194,4,32723,753,725294,0.0,0.57891845703125,0.6311237215995789,generated_videos/surface_grid_4_youtube.mp4
195,4,32881,753,725288,0.0,0.579345703125,0.6335556507110596,generated_videos/surface_grid_4_youtube.mp4
196,4,33039,753,725284,0.0,0.57879638671875,0.6325818300247192,generated_videos/surface_grid_4_youtube.mp4
197,4,33197,753,724704,0.0,0.5763702392578125,0.634182870388031,generated_videos/surface_grid_4_youtube.mp4
198,4,33358,755,725166,0.0,0.57598876953125,0.6355368494987488,generated_videos/surface_grid_4_youtube.mp4
199,4,33517,755,724622,0.0,0.57879638671875,0.6395371556282043,generated_videos/surface_grid_4_youtube.mp4
200,4,33677,755,725116,0.0,0.58209228515625,0.6427307724952698,generated_videos/surface_grid_4_youtube.mp4
201,4,33836,755,725158,0.0,0.583404541015625,0.6415494680404663,generated_videos/surface_grid_4_youtube.mp4
202,4,33995,755,725186,0.0,0.581939697265625,0.6429631114006042,generated_videos/surface_grid_4_youtube.mp4
203,4,34154,755,725162,0.0,0.5841445922851562,0.6434770822525024,generated_videos/surface_grid_4_youtube.mp4
204,4,34312,756,725066,0.0,0.5870132446289062,0.6429332494735718,generated_videos/surface_grid_4_youtube.mp4
205,4,34471,757,725128,0.0,0.5844573974609375,0.643401026725769,generated_videos/surface_grid_4_youtube.mp4
206,4,34631,757,725098,0.0,0.58447265625,0.6420403718948364,generated_videos/surface_grid_4_youtube.mp4
207,4,34790,757,725172,0.0,0.5855712890625,0.6466168761253357,generated_videos/surface_grid_4_youtube.mp4
208,4,34949,757,725164,0.0,0.58807373046875,0.644017219543457,generated_videos/surface_grid_4_youtube.mp4
209,5,35108,757,724602,0.0,0.5926361083984375,0.6501758694648743,generated_videos/surface_grid_4_youtube.mp4
210,5,35270,756,724486,0.0,0.59576416015625,0.6528115272521973,generated_videos/surface_grid_4_youtube.mp4
211,4,35431,758,725160,0.0,0.5964202880859375,0.6528517007827759,generated_videos/surface_grid_4_youtube.mp4
212,4,35590,758,725080,0.0,0.6013031005859375,0.661030650138855,generated_videos/surface_grid_4_youtube.mp4
213,4,35751,758,725006,0.0,0.5957107543945312,0.6538288593292236,generated_videos/surface_grid_4_youtube.mp4
214,4,35911,757,724934,0.0,0.592315673828125,0.6539271473884583,generated_videos/surface_grid_4_youtube.mp4
215,4,36072,759,724932,0.0,0.592315673828125,0.6554647088050842,generated_videos/surface_grid_4_youtube.mp4
216,4,36232,759,724804,0.0,0.587371826171875,0.6501591801643372,generated_videos/surface_grid_4_youtube.mp4
217,4,36392,759,724810,0.0,0.593292236328125,0.6555429697036743,generated_videos/surface_grid_4_youtube.mp4
218,4,36552,759,724746,0.0,0.59088134765625,0.6543316841125488,generated_videos/surface_grid_4_youtube.mp4
219,5,36712,759,724130,0.0,0.59228515625,0.6550889015197754,generated_videos/surface_grid_4_youtube.mp4
220,5,36871,759,723892,0.0,0.595916748046875,0.6580005884170532,generated_videos/surface_grid_4_youtube.mp4
221,5,37031,759,723898,0.0,0.591278076171875,0.6561780571937561,generated_videos/surface_grid_4_youtube.mp4
222,5,37191,759,721814,0.0,0.5953369140625,0.6560095548629761,generated_videos/surface_grid_4_youtube.mp4
223,5,37351,760,723958,0.0,0.5942840576171875,0.6537137627601624,generated_videos/surface_grid_4_youtube.mp4
