frame,object_id,track_id,track_age,track_iou,track_centroid_distance,class_name,confidence,box_x1,box_y1,box_x2,box_y2,area,point_name,x,y,method,video_path
2,4,0,3,1.0,0.04861870146182116,truck,0.6026161313056946,652.0,45.0,724.0,101.0,3398,contact_low,689.0,93.0,mask PCA skeleton + low contact point,generated_videos/control_points_3_traffic.mp4
2,0,1,3,0.8144557073600706,6.31033393083088,person,0.8696444630622864,258.0,220.0,308.0,309.0,2044,centroid,279.4887390136719,266.40606689453125,mask PCA skeleton + low contact point,generated_videos/control_points_3_traffic.mp4
2,0,1,3,0.8144557073600706,6.31033393083088,person,0.8696444630622864,258.0,220.0,308.0,309.0,2044,axis_front,267.0,308.0,mask PCA skeleton + low contact point,generated_videos/control_points_3_traffic.mp4
2,0,1,3,0.8144557073600706,6.31033393083088,person,0.8696444630622864,258.0,220.0,308.0,309.0,2044,axis_back,275.0,220.0,mask PCA skeleton + low contact point,generated_videos/control_points_3_traffic.mp4
2,0,1,3,0.8144557073600706,6.31033393083088,person,0.8696444630622864,258.0,220.0,308.0,309.0,2044,axis_left,307.0,298.0,mask PCA skeleton + low contact point,generated_videos/control_points_3_traffic.mp4
2,0,1,3,0.8144557073600706,6.31033393083088,person,0.8696444630622864,258.0,220.0,308.0,309.0,2044,axis_right,258.0,307.0,mask PCA skeleton + low contact point,generated_videos/control_points_3_traffic.mp4
2,0,1,3,0.8144557073600706,6.31033393083088,person,0.8696444630622864,258.0,220.0,308.0,309.0,2044,contact_low,265.0,301.0,mask PCA skeleton + low contact point,generated_videos/control_points_3_traffic.mp4
2,1,2,3,0.7645208131655372,7.840931980407196,person,0.8265140056610107,633.0,243.0,674.0,326.0,1686,centroid,649.0421142578125,283.40509033203125,mask PCA skeleton + low contact point,generated_videos/control_points_3_traffic.mp4
2,1,2,3,0.7645208131655372,7.840931980407196,person,0.8265140056610107,633.0,243.0,674.0,326.0,1686,axis_front,641.0,325.0,mask PCA skeleton + low contact point,generated_videos/control_points_3_traffic.mp4
2,1,2,3,0.7645208131655372,7.840931980407196,person,0.8265140056610107,633.0,243.0,674.0,326.0,1686,axis_back,635.0,243.0,mask PCA skeleton + low contact point,generated_videos/control_points_3_traffic.mp4
